X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
150.675449821782,-35.0699487173303,"6796578256",node,15.625,pharmacy,pharmacy,Hopes Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,77602292,2,2019/11/27 02:18:10+00,0c14ea285c6b418a9c9b17112fddf9bc
150.706138651509,-33.7307455604839,"8940281133",node,18.75,clinic,clinic,Cranebrook Doctors,,,,,,,,,,,,,,,,,,,,"111",Andrews Road,,,143850331,2,2023/11/10 07:22:06+00,cb4711db1c8645dd8cd20b0bd2eda36d
153.013968872142,-27.4654189510352,"5045884261",node,18.75,pharmacy,pharmacy,Barracks Pharmacy,,,,,,"Mo-We,Fr 08:00-17:00, Th 08:00-19:30, Sa 08:00-14:00, Su 09:00-13:00",,,,,,yes,,,,,,,,,,,,96438188,5,2020/12/26 00:44:32+00,97081e7924ce4b3db0d3a661d73b038f
146.390978742928,-35.9972286071324,"2973882895",node,25,pharmacy,pharmacy,Pharmasave Corowa Discount Pharmacy,,,,,,,,,,,,,,,,,,,,"96",Sanger Street,"2646",Corowa,81336054,3,2020/02/21 23:56:30+00,55b9cdb49cff4216901db50906dcd64d
,,"837477469",way,28.125,clinic,alternative,,,,"traditional_chinese_medicine;acupuncture",,,Mo-Sa 09:00-18:00,,,,,,,,,,,,,,"281",Victoria Street,"3003",West Melbourne,143964249,8,2023/11/13 10:33:21+00,bb558231f3324b1495747624d37de67d
,,"729422819",way,28.125,hospital,hospital,St John of God Geraldton Hospital,St John of God Health Care,,,religious,,,,,,,,,,,,,,,,"12",Hermitage Street,"6530",,137770130,2,2023/06/26 01:07:18+00,4626dda19b9f4f16b9598c855dad87bc
138.55290828328,-35.0251524740098,"5629815176",node,12.5,,alternative,Marion Chiropractic Centre,,,chiropractic,,,,,,,,,,,,,,,,,,,,,59115149,1,2018/05/20 04:40:00+00,51000b06adb94087b81fef461a3646ba
,,"344098352",way,12.5,pharmacy,pharmacy,Church Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,139824929,4,2023/08/13 13:47:42+00,b870525fe0d64a77b6b22cdb5feee510
,,"538981003",way,15.625,clinic,,Noble Medical Clinic,,,,,,,,,,,,,,,,,,,,"1",Noble Street,,,144459128,4,2023/11/26 03:16:37+00,08d59db237114b9da823ca7dc80740c5
150.077914421921,-36.4266126357726,"2626829585",node,12.5,pharmacy,,Bermagui Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,20063271,1,2014/01/18 09:52:30+00,f446fd6fd64e4c0c82d8c644ab7b5093
149.783568972196,-30.3257502821576,"6865349635",node,9.375,dentist,,Experteeth Dental Narrabri,,,,,,,,,,,,,,,,,,,,,,,,75488214,1,2019/10/10 03:17:55+00,21008064e8684587b02601c0c0c07cc4
144.99889591916,-37.8400140758916,"1055787544",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,84059911,2,2020/04/24 11:59:30+00,01995258a1624f58af85866e84141137
145.150506526477,-37.9495657180075,"5203747001",node,21.875,doctors,doctor,Dr Le Tung & Thai Luong,,,general,,,,,,,,,,,,,,,,,"14",Balmoral Avenue,,,79009111,3,2019/12/30 10:38:01+00,aa857f7128f3451886a6e405d4163edc
,,"230865342",way,12.5,dentist,,Sunshine Family Dental,,,,,,,,,,,,,,,,,,,,,Harvester Road,,,143095262,6,2023/10/25 05:49:42+00,b51ae1fde7c8443188dba061154916a1
144.960637895591,-37.776821650581,"3367458658",node,25,pharmacy,pharmacy,Tambassis,Advantage Pharmacy,,,,,,,,,,yes,,,,,,,,,"34",Sydney Road,,,143964249,5,2023/11/13 10:33:21+00,53ab65dea7e24d659ecfb1d0f5285c71
141.654881333354,-36.3338860717159,"11475683965",node,12.5,dentist,dentist,Nhill Hospital Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,145752355,1,2024/01/01 05:26:56+00,ac5b2a42e64c4c688ad59b55f4032a3c
151.251456638618,-33.8927606242102,"10936817150",node,25,dentist,dentist,Integrative Dental - Dr Phillip Stein,,,,,,"Tu,Fr 08:00-18:00",,,,,,,,,,,,,,"3","Waverley St, Suite 402b","2022",,143800045,3,2023/11/08 22:24:21+00,cdf3dd330b364a7987f530b6c0a7bc6b
,,"1017020706",way,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,115588651,1,2021/12/31 01:20:49+00,3ea0f1519bbd4afb9ab0a8998bcd4e02
,,"530776043",way,18.75,pharmacy,pharmacy,Chemist Warehouse,Chemist Warehouse,,,,,24/7,,,,,,,,,,,,,,,,,,116060469,3,2022/01/12 10:32:53+00,206d2d91f4724d49a6ee91876b3b140e
146.62608375087,-35.9794055796813,"11454615774",node,15.625,pharmacy,pharmacy,Howlong Community Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,145518223,1,2023/12/26 04:26:10+00,18154a109b9f43a1aed435b58c060001
149.145654675806,-35.2617240635503,"7940893653",node,25,doctors,doctor,Ainslie Family Practice,,,general,,,,,,,,,yes,,,,,,,,"21",Edgar Street,,,137264387,5,2023/06/13 01:25:05+00,7278c2b1288c4f308a874d4a74aa1a3d
152.984970672284,-27.2940475040724,"9899628452",node,28.125,pharmacy,pharmacy,Chemsave,,,,,,"Mo-Fr 07:30-17:00; Sa-Su 09:00-15:00",,,,,yes,,,,,,,,,"640",Gympie Road,"4501",,123846775,1,2022/07/20 11:23:47+00,0c69a150f49046629190ae7584d67ac4
,,"266346713",way,12.5,,laboratory,Australian Clinical Labs,,,blood_check,,,,,,,,,,,,,,,,,,,,,96945386,2,2021/01/05 04:26:44+00,d249fd6a6bbd4b17815dec2e7f205949
153.028888743609,-27.4879660191149,"4461437626",node,12.5,clinic,clinic,Mater Hill Family Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,99356825,2,2021/02/16 07:27:25+00,b3296f83e9c0410b9d04faeb6222b4c4
145.092387583338,-37.7654262017595,"1224826348",node,12.5,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,,,,,,,,,,,,,,88064187,5,2020/07/16 06:01:59+00,1d788427bc124d5687929e7068de0d55
149.887998768558,-36.3873422459382,"7128585984",node,25,clinic,,Cobargo Doctors,,https://www.healthdirect.gov.au/australian-health-services/20077077/cobargo-doctors/services/cobargo-2550-princes,,,,,,,,,,,,,,,,,,"54",Princes Highway,"2550",Cobargo,79766202,2,2020/01/19 21:43:00+00,82c4318b9ace4840998af7079838139e
145.015811689411,-37.674604425199,"5222791695",node,9.375,,physiotherapist,Physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,67252893,2,2019/02/16 12:26:07+00,698620c5c2a44687a4c59cf0d9baa3ac
,,"266804814",way,21.875,dentist,dentist,Norlane Dental Surgery,,,,,,,,,,,,,,,,,,,,"124",Sparks Road,"3214",,95626291,3,2020/12/10 15:28:29+00,5177325674f848fc91901a26b49280cc
153.100639594974,-26.6548997268115,"3504038510",node,12.5,pharmacy,pharmacy,Cotton Tree Discount Drug Store Chemist Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,96352242,3,2020/12/24 01:44:48+00,41ecdd2719424a4a92662b6d0e3dd876
144.243850225614,-36.7962519673346,"6522686970",node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,146463029,3,2024/01/20 01:39:38+00,161a9dfc12d041c3ad2a709aa7662c0f
,,"814578334",way,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,86466658,2,2020/06/10 13:28:21+00,2cdba91ce99e4c10a42061d47ea88650
,,"317937790",way,9.375,doctors,,Maffra Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,27570605,1,2014/12/19 14:39:15+00,ae9d6f4a362b4edf9b3f87c1fda6ecf3
152.877764621953,-31.4545765541662,"4272669571",node,21.875,clinic,,Macquarie Specialist Centre,,,,,,,,,,,,,,,,,,,,10 B,Highfields Circuit,"2444",Port Macquarie,40381017,1,2016/06/30 04:09:49+00,1d885152a194496fb23e7186887748e6
146.909328124214,-36.138389411944,"3755297581",node,12.5,pharmacy,pharmacy,Good Price Pharmacy Warehouse,,,,,,,,,,,,,,,,,,,,,,,,115341720,4,2021/12/24 16:35:55+00,0d62ae9c298a490ca3987cc169674a66
115.886266655158,-31.9772736286281,"7733644089",node,34.375,dentist,dentist,Aardent Dental Centre,Aardent Dental Centre,,"teeth_whitening;veneers;emergency_dentist;tooth_crown;cosmetic_dentistry;dental_clinic",private,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,"71",Berwick Street,"6100",,115862696,3,2022/01/07 05:40:21+00,f3b4baa9515748088b60e26ebb4b367e
,,"168850613",way,9.375,doctors,,Ararat Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,127960332,4,2022/10/23 14:37:09+00,6c38927694f446d185ed43f35bf0a60b
,,"370799169",way,21.875,doctors,doctor,Dr. Richard Levy,,,surgery,,,,,,,,,,,,,,,,,"29",Bridge Street,,,80286868,2,2020/01/30 03:57:47+00,dcde98515325437c936d820163eb12a7
151.249261837272,-33.8919033231536,"5337890741",node,12.5,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,71499986,2,2019/06/22 01:23:33+00,932962b2b7d348e3bd3384a51042481e
133.540991274012,-17.5540475257683,"3764168885",node,28.125,,clinic,Elliott Health Centre,NT Health,,,government,,,,,,,,,,,,,,,,"18",Buchanan Street,"0862",Elliott,143765488,4,2023/11/08 06:58:09+00,46e373729c6c4e9687c9fbe75f0b7c82
153.157109063388,-27.6876400517905,"9721810706",node,21.875,pharmacy,pharmacy,Bethania Pharmacy,,,,,,"Mo-Fr 08:30-17:30; Sa 08:30-13:00; PH closed",,,,,yes,yes,,,,,,,,,,,,120652220,1,2022/05/07 02:51:43+00,077f76fbf221449ea481e94a12c99d6e
,,"418248514",way,18.75,pharmacy,pharmacy,Amcal,,local_knowledge,,,,09:00-21:00,,,,,,,,,,,,,,,,,,116249173,7,2022/01/17 11:08:15+00,8627145c852f49f5aea5c018adb3c3ff
145.153270542867,-37.948793074173,"4041048214",node,15.625,clinic,,Medical Clinic,,,,,,,,,,,,,,,,,,,,5/275-277,Springvale Road,,,54499566,4,2017/12/10 00:15:12+00,563e83ca49e34b91beb506c5c1bd9fa3
151.699513787329,-32.8926594301889,"5905416329",node,31.25,pharmacy,pharmacy,Callaghan Campus Pharmacy,Stuart Shortland,,,,,Mo-Fr 09:00-17:00,,,,,yes,,,,,,,,,"111 Shortland Building;110b Shortland Building",Union Lane,"2308",,143757598,8,2023/11/07 23:10:42+00,a1e34cefb2a54eecac09750f53b57fe3
149.600339395356,-33.4057794259038,"2403234050",node,31.25,pharmacy,pharmacy,TerryWhite Chemmart,,survey,,,,Mo-Sa 08:30+,,,,,yes,,,,,,,,,,Gilmour Street,"2795",Kelso,120668220,4,2022/05/07 13:16:13+00,8777aceaa9394a45941b543552e1daa2
,,"988797082",way,18.75,pharmacy,pharmacy,Chemist Warehouse,Chemist Warehouse,,,,,,,,,,yes,,,,,,,,,,,,,111990241,3,2021/10/02 07:34:44+00,132dd1bf21f34c229ae3add040a9bb4c
,,"127478931",way,21.875,hospital,hospital,The Melbourne Eastern Private Hospital,,,,,,,,,,,,,,,,,,,,"157",Scoresby Road,"3155",,116291032,3,2022/01/18 10:15:30+00,d6679b3f3b484da9b6a1cc4b01c0b3b8
144.968055963718,-37.6959290765199,"2476191055",node,25,pharmacy,pharmacy,Pharmacy World,,,,,,"Mo-Fr 09:00-16:00; Sa 09:00-12:00; Su off",,,,,yes,,,,,,,,,"101",Anderson Road,,,143964249,4,2023/11/13 10:33:21+00,fe8dd2fa60204927a344d6781d44147a
,,"956281286",way,25,clinic,clinic,Inner West Health Clinic,,,"osteopathy;traditional_chinese_medicine;acupuncture;dietitian_/_nutrition;speech_pathology",,,,,,,,,,,,,,,,,"87",Victoria Street,"3011",,145531548,3,2023/12/26 12:21:08+00,d50be25895ab4ab7af76692cd4731997
144.966466335781,-37.8278887309418,"1633478242",node,18.75,pharmacy,pharmacy,Chemist Warehouse,,,,,,"Mo-Fr 8:00-20:00; Sa 9:00-17:00; Su 10:00-17:00",,,,,yes,,,,,,,,,,,,,143964249,7,2023/11/13 10:33:21+00,fc8794f076d648cd8b2af9b327d9009e
150.708556662937,-33.7637448618209,"3933536542",node,9.375,doctors,,The Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,136215494,2,2023/05/17 14:11:20+00,9df532ccdb6b40a7bf04375c04799d6f
145.906106682917,-41.0549130708416,"8452115644",node,31.25,clinic,podiatrist,Footprints Podiatry,,,"general;surgery",,,Mo-Fr 09:00-17:00,,,,,,yes,,,,,,,,127A,Wilson Street,"7320",,143993067,6,2023/11/14 03:21:38+00,66b4ce68664f4094bd80666818041ba9
138.631879557496,-34.9352660340244,"6839129772",node,12.5,clinic,clinic,Health at Dulwich,,,,,,,,,,,,,,,,,,,,,,,,75124299,1,2019/10/01 01:34:22+00,ec1954663b9545259edbef7da5e5b58d
145.298470586818,-38.0213573054219,"2161903783",node,28.125,clinic,clinic,The Fresh Foot Centre,,local knowledge,orthodontics,,,,,,,,,,,,,,,,,"4",Springwood Avenue,"3805",,79821884,7,2020/01/21 00:39:40+00,414824550ca34f8082c42252165feba2
,,"463135812",way,25,pharmacy,,Clifton Pharmacy,,,,,,,,,,,yes,,,,,,,,,"69",King Street,"4361",Clifton,44832007,1,2017/01/01 22:22:04+00,8c74d5e8cc594f68a08fcbbe1d20051b
145.052072389273,-37.8544397503484,"1357413436",node,9.375,pharmacy,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,8690384,1,2011/07/11 06:02:57+00,552f3c409a004237a0b87d9d03f0fb2a
138.62430986074,-34.7682495724935,"9628027194",node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,119446435,2,2022/04/07 23:00:09+00,8c1c9e7b0ac94f93aa797042f982da91
,,"544008471",way,34.375,clinic,clinic,Raymond Terrace Community Health Centre,NSW Health,,"general;pathology;dental;diabetes;physiotherapy",,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,"4",Jacaranda Avenue,"2324",Raymond Terrace,54255536,1,2017/12/02 01:44:45+00,4bad2fcf85634c0e9eda1d2737a6d7e0
145.087798323712,-37.649549910785,"8114073231",node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,94040751,1,2020/11/13 07:09:44+00,6205e5c76e4944ba997d644fb7c3ac31
,,"556974758",way,31.25,clinic,clinic,Queensland X-Ray,,http://qldxray.com.au/,,,,Mo-Fr 08:30-17:00,,,,,,yes,,,,,,,,"1985",Logan Road,"4122",,143992672,3,2023/11/14 02:51:09+00,47d725ea73b0422ebe944d377a5747bd
,,"1068929071",way,25,clinic,clinic,Coopers Plains Doctors,,Brisbane City Council,,,,,,,,,,,,,,,,,,"139",Orange Grove Road,"4108",,122275253,1,2022/06/12 10:50:25+00,6ae14af6825542ec9ed71df16038316b
,,"304746676",way,25,hospital,hospital,North Lakes Day Hospital,,,,,,,,,,,,,no,,,,,,,"7",Endeavour Boulevard,"4509",,112564825,5,2021/10/16 04:10:19+00,6dc2df9be1e5415185e3771672752565
151.725335748798,-32.9358578313075,"4507541303",node,15.625,doctors,doctor,Hunter Endocrinology,,,endocrinology,,,,,,,,,,,,,,,,,,,,,68187019,2,2019/03/15 19:25:18+00,41bc07a0354e4cc0aada25fb306eb8fd
140.791857616194,-37.8310689088248,"7295347486",node,15.625,doctors,,eye specialists,,,,,,,,,,,,,,,,,,,,"3",Davison Street,,,142174866,2,2023/10/05 07:12:06+00,b084cbdcfd984d4a86071a866b38a221
,,"622687520",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,133468176,3,2023/03/09 08:13:50+00,dcc24bd0886549b0899265260edbc0c3
144.928666969954,-37.730317929765,"8558715806",node,15.625,,alternative,Pascoe Vale Acupuncture,,,,,,,,,,,,,,,,,,,,,Gaffney Street,"3044",,101679871,1,2021/03/25 01:24:29+00,702eb32eeb144282898f5d3a07863494
153.200641399529,-27.7143482318816,"9708457435",node,21.875,clinic,clinic,Manila Street Surgery,,,general,,,,,,,,,,,,,,,,,"43",Manila Street,,,129551400,2,2022/11/30 08:53:25+00,e19322934702442682b84466c35862f4
153.218267368436,-27.4911438500651,"3359308421",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,93125856,3,2020/10/27 13:51:44+00,95de2e22395a424da809184f1d2b5283
150.691475769193,-33.7510137567287,"9351526023",node,15.625,pharmacy,pharmacy,Blooms The Chemist,,,,,,,,,,,yes,,,,,,,,,,,,,115142293,1,2021/12/19 23:26:56+00,bc8393e740ea480d83c8d4f80c4e0659
142.180130697332,-34.1693855571606,"6246265455",node,18.75,pharmacy,pharmacy,Buronga Pharmacy,,,,,,Mo-Fr 09:00-17:30,,,,,yes,,,,,,,,,,,,,66790384,2,2019/01/31 04:43:09+00,dd2ca06a260149828ec0fe1cbdca9285
147.319219282653,-42.9984917634526,"990510708",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,98806520,3,2021/02/06 10:15:15+00,bcaa05724d0241a28423c565a8a148d0
,,"475587981",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,46209162,2,2017/02/19 08:34:59+00,c555bb250c484029a9a97f4a38312ee7
115.747400899254,-32.0526211546448,"7856001763",node,12.5,pharmacy,pharmacy,Fremantle Central Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,114150714,3,2021/11/23 17:56:00+00,5a7350623fc84118a2834c1dfb34e1bd
145.238324731854,-37.8704901729163,"3567523189",node,12.5,,physiotherapist,Back In Motion,,survey,,,,,,,,,,,,,,,,,,,,,,67066006,3,2019/02/10 08:56:19+00,6b27038c08c14bd1adb203168d922e84
149.97412684698,-32.8590180750688,"7825054119",node,21.875,pharmacy,pharmacy,Kandos - Rylstone Pharmacy,,,,,,,,,,,yes,,,,,,,,,"36",Angus Avenue,,,89610435,1,2020/08/19 06:22:19+00,e43c19c2b41248ff866ebb62cb9f1733
153.184745455436,-27.9287908426728,"3779381831",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,34526941,3,2015/10/09 11:36:08+00,e9d46ff20b1043ce9e9ed4a3e0d0a21f
147.116860023477,-35.2702295159766,"2312353217",node,12.5,pharmacy,,Chemist at The Rock,,survey,,,,,,,,,,,,,,,,,,,,,,16202745,1,2013/05/20 05:35:16+00,50aeddd228124202a9c33eed76e5e7af
,,"132510713",way,9.375,hospital,,Leongatha Memorial Hospital,,,,,,,,,,,,,,,,,,,,,,,,68436084,4,2019/03/23 06:50:44+00,c000aa1586084b15ae9da21376987519
152.953566950036,-27.4463027635626,"2604239945",node,12.5,dentist,dentist,The Gap Dental Practice,,,,,,,,,,,,,,,,,,,,,,,,84088565,2,2020/04/25 03:40:38+00,fea1d819ebed4f8dbeaec8d4ecb84e37
151.655678193931,-30.5128123165851,"7142203671",node,9.375,,laboratory,Pathology North,,,,,,,,,,,,,,,,,,,,,,,,144387812,5,2023/11/24 01:27:40+00,d926d384202f40adbc1670f8cf00e4a4
144.929434919923,-37.7874210700581,"2517026754",node,15.625,clinic,clinic,Connect Health + Movement,,,"osteopathy;physiotherapy;podiatry;massage_therapy",,,,,,,,,,,,,,,,,,,,,75943226,2,2019/10/20 02:52:53+00,663dd47ffa8747bcb128ab7f3806dfd0
151.200366759481,-33.8241990031838,"456682888",node,9.375,doctors,,,,survey,,,,,,,,,,,,,,,,,,,,,,2041468,1,2009/08/05 04:49:12+00,71dfc9332cf24cda86b9dd567589a55d
153.170502171192,-27.4451369246502,"5336587810",node,21.875,dentist,dentist,Bay Dental Wynnum,,,,,,,,,,,,,,,,,,,,"138",Tingal Road,"4178",,146811831,8,2024/01/29 09:07:55+00,11d51a37646344dda50d5a8a81102256
145.442899830953,-36.0997306495842,"4396980990",node,9.375,dentist,,Goulburn Valley Dental Group,,,,,,,,,,,,,,,,,,,,,,,,42091352,1,2016/09/12 04:30:27+00,caf2e9f8cffe4e52bad89c4332ad4755
,,"228634164",way,12.5,hospital,,Peterborough Soldiers' Memorial Hospital,,bing,,,,,,,,,,,,,,,,,,,,,,52387235,3,2017/09/26 15:07:10+00,e72fabd64c37491090c80e2a05d8de14
,,"538980987",way,12.5,clinic,,Able Hearing Clinic,,,,,,,,,,,,,,,,,,,,"20",,,,144459128,2,2023/11/26 03:16:37+00,ef10f72b1d664dc79c734370d0949435
115.810196022354,-31.9691817393044,"7066027634",node,15.625,clinic,clinic,Hollywood Clinic,,,,,,,,,,,,,,,,,,,,"91",,,,121142129,2,2022/05/18 11:20:43+00,eb877480aef84fd7af09b4915706c7b4
145.427459946212,-37.7796382215044,"9612751440",node,21.875,dentist,dentist,Evergreen Dental Care,,,,,,,,,,,,,,,,,,,,"362",Warburton Highway,"3139",,119014049,1,2022/03/28 10:03:14+00,b76cd70fa7104529a5ff0e0d87b92e05
145.165713897223,-37.8337420653849,"1556902795",node,21.875,hospital,,,,,,,,,,,,,,,no,,,,,,,"249",Canterbury Road,"3131",Melbourne,117749014,4,2022/02/23 01:37:21+00,c91c13cb5fe0456b8e47b3614b3fed8f
151.008257562057,-33.8538158713142,"2700943526",node,12.5,pharmacy,,Dellwood Pharmacy,,survey,,,,,,,,,,,,,,,,,,,,,,20903883,1,2014/03/04 06:37:13+00,0e3af993ee6e43158ca53ecba8ae7d0b
,,"712015068",way,15.625,dentist,dentist,Wyong Denture Clinic,,,,,,"We,Fr 08:00-11:00",,,,,,,,,,,,,,,,,,143816983,2,2023/11/09 10:57:27+00,3e8adfa0d44b46f1b836bece8bc602f5
151.097261639095,-33.7033420177055,"829661521",node,18.75,pharmacy,pharmacy,Pharmacy 4 Less,,,,,,08:00-22:00,,,,,yes,,,,,,,,,,,,,79160239,2,2020/01/03 14:39:54+00,6d3e154530d94cc981efcd0b35033257
,,"897346803",way,15.625,clinic,clinic,Epic Health Medical Clinic,The Gateway,,,,,,,,,,,,,,,,,,,,,,,115529327,3,2021/12/29 16:57:06+00,332e3ffe6b9048379e1439a2b01884a2
138.559928546283,-34.8824995227952,"2360993586",node,12.5,doctors,doctor,Dr Rosenthal,,,,,,,,,,,,,,,,,,,,,,,,117799208,2,2022/02/24 07:17:40+00,70929001efb8462bbf838fa6b81eae01
,,"266726966",way,18.75,dentist,dentist,Aviva Dental,,,,,,,,,,,,,,,,,,,,364A,Pakington Street,,,105012382,2,2021/05/20 08:41:40+00,67c1f5d7ab30412db7a49c4074676d40
,,"497290106",way,28.125,clinic,clinic,Mermaid Beach Medical Centre,,,,,,"Mo-Fr 08:00-20:00; Sa-Su 09:00-15:00",,,,,,,,,,,,,,"2506",Gold Coast Highway,"4218",Mermaid Beach,129636281,5,2022/12/02 09:36:59+00,dc080fd9a443445cb5f5c3ea27068964
,,"1058302133",way,34.375,hospital,hospital,Child and Youth Mental Health Service,Queensland Health,Brisbane City Council,,government,,,,,,,,,,,,,,,,"169",Water Street,"4000",Brisbane,120701346,1,2022/05/08 12:50:17+00,1a79ff08288f4e658b99c2c1022bd531
144.392277386106,-38.1700052452432,"6907720802",node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,76078829,1,2019/10/23 05:04:14+00,cf436184d8f2408e96a6d0b249278f47
153.046474060287,-27.4985305698748,"5694009028",node,21.875,,alternative,Bodywise Osteopathy,,,osteopathy,,,,,,,,,,,,,,,,,"72",Old Cleveland Road,"4120",,60433770,3,2018/07/05 11:12:22+00,6edcdf7083cc4204b9b699bafc831a83
,,"288191361",way,28.125,hospital,,Bacchus Marsh & Melton Regional Hospital,Djerriwarrh Health Services,,,,,,,,,,,,yes,,,,,,,29-35,Grant Street,"3340",Bacchus Marsh,143964249,4,2023/11/13 10:33:21+00,eb1cc8da96bc4212874e4ffe52c1e2df
151.708535481172,-32.9780932355704,"4568867343",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,114077235,3,2021/11/22 00:21:07+00,38e1da0ed68048228ac40ffa2fdad351
151.081063778851,-34.0298710419513,"1641154351",node,12.5,pharmacy,,David Wilson Chemist,,,,,,,,,,,,yes,,,,,,,,,,,,131002096,3,2023/01/08 03:39:36+00,e51cbd01b9364488adf8aab84535e034
,,"316185943",way,15.625,clinic,,Karitane,,Bing,,,,,,,,,,,,,,,,,,,Mitchell Street,,,27306761,1,2014/12/07 10:00:16+00,70a334d5bb6b4ef8a53303ac2f79ab4a
152.990085644877,-27.4972086599253,"11566140248",node,12.5,,physiotherapist,Fiveways Physiotherapy,,,,,,,,,,,,yes,,,,,,,,,,,,146966781,3,2024/02/02 01:14:10+00,1a72b96fa6c54790be8815c62f46d571
144.79889759065,-37.7422439530574,"3287021795",node,15.625,clinic,,Westgroup Medicals,,,,,,,,,,,,,,,,,,,,"14",Victoria Square,,,28126601,1,2015/01/14 02:37:54+00,13135d7786324159bd40451da2cf8f0e
153.115241037941,-27.2308142588934,"7081690034",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,78800778,1,2019/12/24 05:07:16+00,0c2c7f8d11a047be8596757c2028fd0a
,,"1025991506",way,18.75,hospital,hospital,Maitland Private Hospital,,,,private,,,,,,,,,yes,,,,,,,,,,,134367159,2,2023/04/01 03:15:31+00,2d2a61dcbfac43119d5d04b9082751f3
149.123672799457,-36.2363585211596,"9461938340",node,12.5,doctors,doctor,Ochre Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,116802428,1,2022/01/31 02:40:54+00,0aa8a8d91d2d4d10a3b6a566ecacf9be
,,"174881688",way,15.625,hospital,hospital,Broken Hill Base Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,131093745,5,2023/01/10 06:55:01+00,092754c2b53e4645acf65aaa727c0c07
115.815901751482,-32.0402358030586,"2785570482",node,18.75,dentist,dentist,Myaree Dental & Professional Centre,,,,,,,,,,,,,,,,,,,,"84",North Lake Road,,,123871428,2,2022/07/21 02:29:44+00,8a6922faec4f4d079aeadb2a751bdc12
134.076056852435,-24.6729937761112,"2000772740",node,18.75,clinic,clinic,Titjikala Health Centre,Central Australia Health Service,,,government,,,,,,,,,,,,,,,,,,,,111049990,5,2021/09/11 06:32:35+00,9c55dbf171334c4d8b46b00d8d3da745
145.060121866167,-37.6944216750531,"9432574666",node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,125462170,2,2022/08/28 03:04:16+00,88de0f3369b44c7ba836a96dc82a4c31
147.311623937273,-42.8648280681156,"773507847",node,25,doctors,doctor,Argyle Street Medical Center,,,,,,,,,,,,limited,,,,,,,,,Argyle Street,"7008",Hobart,145833939,8,2024/01/03 10:54:08+00,5487d114f2b84408824c90a3d4d5d8ce
,,"670425472",way,25,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,"175",Riley Street,"2010",,67189369,1,2019/02/14 10:45:25+00,2f250a34a08a45dda96acfefa447ca7e
144.916807163697,-37.7046916019165,"9704395748",node,15.625,clinic,clinic,Glenroy Medical Centre,,,,,,"Mo-Fr 08:00-22:00; Sa 08:00-17:00; Su 10:00-17:00",,,,,,,,,,,,,,,,,,120370317,1,2022/04/30 03:02:25+00,c963ce877971494a803175639eb21bfa
